,data_values
12578,0.013844666
12579,0.013983985
12580,0.014130725
12581,0.014283547
12582,0.014441224
12583,0.014602652
12584,0.014766787
12585,0.014932687
12586,0.015099437
12587,0.015266135
12588,0.015431877
12589,0.015595694
12590,0.015756575
12591,0.015913418
12592,0.016065089
12593,0.016210373
12594,0.016348096
12595,0.016477067
12596,0.01659619
12597,0.016704513
12598,0.016801238
12599,0.01688582
12600,0.016957982
12601,0.017017744
12602,0.01706543
12603,0.017101673
12604,0.017127417
12605,0.017143782
12606,0.017152121
12607,0.017153861
12608,0.017150484
12609,0.017143378
12610,0.017133811
12611,0.017122827
12612,0.017111141
12613,0.017099177
12614,0.017086983
12615,0.017074184
12616,0.017060114
12617,0.017043753
12618,0.017023878
12619,0.016999066
12620,0.016967874
12621,0.016928932
12622,0.016881013
12623,0.016823197
12624,0.016754923
12625,0.016676135
12626,0.016587254
12627,0.016489247
12628,0.016383655
12629,0.016272467
12630,0.016158164
12631,0.016043503
12632,0.015931522
12633,0.015825287
12634,0.015727794
12635,0.015641844
12636,0.015569828
12637,0.015513649
12638,0.0154746
12639,0.015453259
12640,0.01544948
12641,0.015462353
12642,0.015490232
12643,0.015530821
12644,0.015581273
12645,0.015638286
12646,0.015698317
12647,0.015757665
12648,0.01581274
12649,0.01586016
12650,0.015896933
12651,0.015920585
12652,0.015929308
12653,0.015921967
12654,0.015898174
12655,0.015858278
12656,0.015803328
12657,0.01573497
12658,0.015655361
12659,0.015566984
12660,0.015472579
12661,0.015374915
12662,0.015276647
12663,0.015180181
12664,0.015087523
12665,0.015000198
12666,0.014919171
12667,0.014844805
12668,0.014776873
12669,0.014714593
12670,0.014656684
12671,0.014601472
12672,0.014547025
12673,0.014491277
12674,0.014432125
12675,0.014367653
12676,0.014296158
12677,0.014216325
12678,0.014127283
12679,0.014028647
12680,0.01392055
12681,0.013803623
12682,0.013678957
12683,0.013548022
12684,0.013412589
12685,0.013274598
12686,0.013136079
12687,0.0129989935
12688,0.012865152
12689,0.012736111
12690,0.012613104
12691,0.012496967
12692,0.012388154
12693,0.012286712
12694,0.012192312
12695,0.012104328
12696,0.01202186
12697,0.011943886
12698,0.011869295
12699,0.01179702
12700,0.011726114
12701,0.011655816
12702,0.011585614
12703,0.011515278
12704,0.011444882
12705,0.01137477
12706,0.011305535
12707,0.011237966
12708,0.011172975
12709,0.011111516
12710,0.011054497
12711,0.011002721
12712,0.010956816
12713,0.01091712
12714,0.010883744
12715,0.010856466
12716,0.0108348075
12717,0.010818
12718,0.010805085
12719,0.010794966
12720,0.0107864635
12721,0.010778423
12722,0.010769801
12723,0.010759703
12724,0.010747502
12725,0.010732829
12726,0.010715634
12727,0.010696165
12728,0.010674959
12729,0.010652783
12730,0.010630588
12731,0.01060939
12732,0.010590241
12733,0.01057409
12734,0.010561721
12735,0.0105536515
12736,0.010550106
12737,0.01055095
12738,0.010555686
12739,0.010563459
12740,0.010573121
12741,0.010583229
12742,0.010592192
12743,0.010598332
12744,0.010599996
12745,0.010595624
12746,0.010583933
12747,0.010563897
12748,0.010534878
12749,0.010496671
12750,0.010449492
12751,0.010393975
12752,0.010331155
12753,0.010262381
12754,0.010189249
12755,0.010113504
12756,0.010036906
12757,0.009961178
12758,0.00988784
12759,0.0098181665
12760,0.009753102
12761,0.009693188
12762,0.009638577
12763,0.009589021
12764,0.009543902
12765,0.00950227
12766,0.009462954
12767,0.0094245905
12768,0.009385777
12769,0.009345141
12770,0.009301399
12771,0.009253512
12772,0.009200645
12773,0.009142282
12774,0.009078204
12775,0.00900848
12776,0.008933442
12777,0.008853624
12778,0.008769691
12779,0.008682358
12780,0.0085923085
12781,0.0085001085
12782,0.008406115
12783,0.008310453
12784,0.008212945
12785,0.008113099
12786,0.008010113
12787,0.007902919
12788,0.0077902097
12789,0.0076705343
12790,0.0075423783
12791,0.007404245
12792,0.0072547765
12793,0.0070928237
12794,0.006917547
12795,0.006728474
12796,0.006525545
12797,0.006309142
12798,0.0060800775
12799,0.0058395676
12800,0.0055891844
12801,0.0053307684
12802,0.005066355
12803,0.0047980645
12804,0.004527995
12805,0.0042581283
12806,0.003990228
12807,0.0037257695
12808,0.003465864
12809,0.0032112328
12810,0.002962187
12811,0.0027186424
12812,0.002480149
12813,0.0022459547
12814,0.0020150715
12815,0.0017863741
12816,0.0015586836
12817,0.0013308703
12818,0.0011019493
12819,0.0008711568
12820,0.0006380241
12821,0.0004024249
12822,0.0001646048
12823,-7.4811825e-05
12824,-0.0003148399
12825,-0.00055417116
12826,-0.0007912335
12827,-0.0010242648
12828,-0.0012513984
12829,-0.0014707593
12830,-0.0016805554
12831,-0.0018791757
12832,-0.0020652714
12833,-0.0022378294
12834,-0.0023962297
12835,-0.0025402843
12836,-0.002670258
12837,-0.0027868554
12838,-0.0028912078
12839,-0.0029848262
12840,-0.0030695389
12841,-0.0031474142
12842,-0.0032206767
12843,-0.0032916176
12844,-0.0033624836
12845,-0.0034354012
12846,-0.0035122724
12847,-0.0035947005
12848,-0.0036839286
12849,-0.0037807836
12850,-0.003885649
12851,-0.00399845
12852,-0.0041186674
12853,-0.004245359
12854,-0.004377206
12855,-0.0045125824
12856,-0.004649619
12857,-0.0047863005
12858,-0.0049205474
12859,-0.0050503104
12860,-0.0051736557
12861,-0.0052888566
12862,-0.0053944555
12863,-0.0054893214
12864,-0.005572688
12865,-0.0056441682
12866,-0.0057037617
12867,-0.005751825
12868,-0.00578904
12869,-0.0058163484
12870,-0.005834887
12871,-0.005845912
12872,-0.0058507007
12873,-0.0058504944
12874,-0.0058463877
12875,-0.005839291
12876,-0.0058298535
12877,-0.00581844
12878,-0.0058051003
12879,-0.0057895933
12880,-0.0057713934
12881,-0.0057497453
12882,-0.00572373
12883,-0.0056923446
12884,-0.0056545828
12885,-0.0056095202
12886,-0.0055564237
12887,-0.0054948274
12888,-0.0054245978
12889,-0.0053459983
12890,-0.0052597243
12891,-0.005166907
12892,-0.0050691296
12893,-0.004968363
12894,-0.004866922
12895,-0.004767385
12896,-0.004672521
12897,-0.0045851646
12898,-0.0045081205
12899,-0.0044440655
12900,-0.00439544
12901,-0.004364361
12902,-0.0043525547
12903,-0.00436131
12904,-0.0043914355
12905,-0.0044432534
12906,-0.0045166234
12907,-0.0046109604
12908,-0.004725288
12909,-0.0048583043
12910,-0.0050084563
12911,-0.0051740007
12912,-0.0053530964
12913,-0.0055438634
12914,-0.005744446
12915,-0.0059530595
12916,-0.006168025
12917,-0.0063878098
12918,-0.006610998
12919,-0.0068363305
12920,-0.0070626503
12921,-0.007288914
12922,-0.0075141517
12923,-0.00773743
12924,-0.007957864
12925,-0.008174552
12926,-0.008386592
12927,-0.008593105
12928,-0.008793182
12929,-0.008985967
12930,-0.009170635
12931,-0.009346457
12932,-0.0095128175
12933,-0.009669261
12934,-0.009815505
12935,-0.009951494
12936,-0.010077399
12937,-0.010193635
12938,-0.010300834
12939,-0.010399863
12940,-0.010491761
12941,-0.010577709
12942,-0.010659
12943,-0.010736932
12944,-0.010812812
12945,-0.010887835
12946,-0.010963097
12947,-0.011039467
12948,-0.011117614
12949,-0.011197956
12950,-0.011280649
12951,-0.01136559
12952,-0.011452404
12953,-0.011540549
12954,-0.011629235
12955,-0.01171757
12956,-0.011804559
12957,-0.011889149
12958,-0.011970313
12959,-0.012047035
12960,-0.012118402
12961,-0.012183604
12962,-0.012241947
12963,-0.012292885
12964,-0.012335998
12965,-0.012370975
12966,-0.012397623
12967,-0.01241581
12968,-0.012425469
12969,-0.0124265645
12970,-0.012419032
12971,-0.012402823
12972,-0.012377803
12973,-0.012343818
12974,-0.012300646
12975,-0.012247975
12976,-0.012185465
12977,-0.012112715
12978,-0.0120293
12979,-0.011934766
12980,-0.011828666
12981,-0.011710574
12982,-0.011580113
12983,-0.011436966
12984,-0.011280876
12985,-0.011111679
12986,-0.010929324
12987,-0.01073387
12988,-0.010525477
12989,-0.010304461
12990,-0.010071258
12991,-0.009826483
12992,-0.009570881
12993,-0.009305362
12994,-0.009031029
12995,-0.008749154
12996,-0.008461177
12997,-0.008168733
12998,-0.007873588
12999,-0.007577689
13000,-0.007283082
13001,-0.006991902
13002,-0.0067063225
13003,-0.006428505
13004,-0.0061605284
13005,-0.00590434
13006,-0.0056616655
13007,-0.005433949
13008,-0.005222293
13009,-0.005027394
13010,-0.0048495014
13011,-0.0046883873
13012,-0.00454334
13013,-0.0044131684
13014,-0.0042962437
13015,-0.004190542
13016,-0.004093741
13017,-0.004003291
13018,-0.0039165635
13019,-0.0038309377
13020,-0.0037439559
13021,-0.003653443
13022,-0.0035576278
13023,-0.003455252
13024,-0.003345652
13025,-0.0032288206
13026,-0.0031054374
13027,-0.0029768622
13028,-0.002845098
13029,-0.0027127187
13030,-0.0025827598
13031,-0.0024585978
13032,-0.0023437834
13033,-0.0022418837
13034,-0.002156302
13035,-0.0020901132
13036,-0.002045894
13037,-0.002025595
13038,-0.0020304257
13039,-0.0020607791
13040,-0.0021161903
13041,-0.0021953536
13042,-0.0022961595
13043,-0.0024157974
13044,-0.0025508692
13045,-0.002697551
13046,-0.0028517805
13047,-0.0030094385
13048,-0.003166551
13049,-0.0033194835
13050,-0.0034651046
13051,-0.003600935
13052,-0.0037252535
13053,-0.0038371624
13054,-0.003936614
13055,-0.004024378
13056,-0.0041019702
13057,-0.004171531
13058,-0.0042356867
13059,-0.0042973612
13060,-0.004359579
13061,-0.0044252686
13062,-0.0044970545
13063,-0.0045770835
13064,-0.004666874
13065,-0.004767191
13066,-0.004877987
13067,-0.0049983617
13068,-0.005126602
13069,-0.005260254
13070,-0.005396244
13071,-0.0055310368
13072,-0.005660832
13073,-0.0057817637
13074,-0.005890102
13075,-0.0059824768
13076,-0.0060560578
13077,-0.0061086942
13078,-0.0061390502
13079,-0.0061466517
13080,-0.0061319075
13081,-0.0060960655
13082,-0.0060411347
13083,-0.0059697255
13084,-0.0058848895
13085,-0.005789917
13086,-0.0056881057
13087,-0.0055825594
13088,-0.0054759705
13089,-0.0053704465
13090,-0.0052673556
13091,-0.005167244
13092,-0.0050697844
13093,-0.0049737915
13094,-0.004877287
13095,-0.0047776327
13096,-0.004671694
13097,-0.004556048
13098,-0.004427209
13099,-0.0042818715
13100,-0.0041171517
13101,-0.0039307843
13102,-0.0037213375
13103,-0.0034883262
13104,-0.0032323166
13105,-0.002954943
13106,-0.0026588873
13107,-0.0023477857
13108,-0.002026086
13109,-0.0016988581
13110,-0.0013715732
13111,-0.0010498598
13112,-0.0007392535
13113,-0.00044496133
13114,-0.00017163338
13115,7.681628e-05
13116,0.00029735174
13117,0.00048790182
13118,0.00064739346
13119,0.00077572756
13120,0.00087370264
13121,0.0009428926
13122,0.0009854853
13123,0.0010040967
13124,0.0010015792
13125,0.0009808195
13126,0.00094455795
13127,0.00089522946
13128,0.0008348434
13129,0.0007649006
13130,0.00068635936
13131,0.0005996466
13132,0.000504713
13133,0.00040112392
13134,0.0002881865
13135,0.00016508951
13136,3.105382e-05
13137,-0.000114521165
13138,-0.00027192637
13139,-0.00044103837
13140,-0.0006212464
13141,-0.00081141904
13142,-0.0010099179
13143,-0.0012146438
13144,-0.0014231293
13145,-0.0016326536
13146,-0.0018403961
13147,-0.0020435844
13148,-0.00223966
13149,-0.0024264278
13150,-0.002602183
13151,-0.00276582
13152,-0.0029168823
13153,-0.0030556032
13154,-0.0031828678
13155,-0.0033001653
13156,-0.003409472
13157,-0.0035131315
13158,-0.003613696
13159,-0.0037137575
13160,-0.003815783
13161,-0.0039219493
13162,-0.004034024
13163,-0.004153231
13164,-0.0042802105
13165,-0.0044149696
13166,-0.0045569004
13167,-0.0047048437
13168,-0.0048571727
13169,-0.0050119283
13170,-0.005166946
13171,-0.005320051
13172,-0.005469179
13173,-0.0056125578
13174,-0.005748825
13175,-0.005877133
13176,-0.005997226
13177,-0.006109456
13178,-0.0062147854
13179,-0.0063147256
13180,-0.0064112544
13181,-0.0065066926
13182,-0.006603558
13183,-0.0067044254
13184,-0.0068117343
13185,-0.006927668
13186,-0.007053996
13187,-0.007191956
13188,-0.0073421737
13189,-0.0075046206
13190,-0.0076785786
13191,-0.007862691
13192,-0.008054989
13193,-0.008253032
13194,-0.008453955
13195,-0.008654659
13196,-0.008851927
13197,-0.0090425555
13198,-0.009223531
13199,-0.009392089
13200,-0.009545892
13201,-0.00968304
13202,-0.009802165
13203,-0.009902418
13204,-0.009983502
13205,-0.010045617
13206,-0.010089403
13207,-0.010115897
13208,-0.010126429
13209,-0.0101225395
13210,-0.010105906
13211,-0.01007823
13212,-0.010041203
13213,-0.009996406
13214,-0.009945265
13215,-0.009889033
13216,-0.009828743
13217,-0.009765248
13218,-0.009699155
13219,-0.009630909
13220,-0.009560765
13221,-0.009488859
13222,-0.009415208
13223,-0.009339749
13224,-0.009262386
13225,-0.009182992
13226,-0.009101446
13227,-0.009017626
13228,-0.008931475
13229,-0.008842952
13230,-0.008752053
13231,-0.0086588515
13232,-0.00856341
13233,-0.008465876
13234,-0.008366386
13235,-0.008265134
13236,-0.008162298
13237,-0.008058068
13238,-0.007952621
13239,-0.007846104
13240,-0.0077386415
13241,-0.007630284
13242,-0.0075210216
13243,-0.0074107684
13244,-0.0072993278
13245,-0.0071864063
13246,-0.0070715817
13247,-0.0069543268
13248,-0.0068339934
13249,-0.0067098388
13250,-0.006581022
13251,-0.00644667
13252,-0.0063058673
13253,-0.006157729
13254,-0.006001443
13255,-0.0058363
13256,-0.0056617735
13257,-0.0054775337
13258,-0.0052835215
13259,-0.0050799577
13260,-0.0048673702
13261,-0.0046466067
13262,-0.004418827
13263,-0.0041854745
13264,-0.0039482377
13265,-0.0037089959
13266,-0.0034697677
13267,-0.0032326148
13268,-0.0029995807
13269,-0.0027725978
13270,-0.002553417
13271,-0.0023435368
13272,-0.0021441455
13273,-0.0019560761
13274,-0.0017797896
13275,-0.0016153669
13276,-0.0014625223
13277,-0.0013206431
13278,-0.0011888349
13279,-0.0010659938
13280,-0.0009508742
13281,-0.00084216957
13282,-0.0007385917
13283,-0.0006389429
13284,-0.0005421774
13285,-0.0004474513
13286,-0.00035415104
13287,-0.0002619047
13288,-0.00017057391
13289,-8.0224054e-05
13290,8.920153e-06
13291,9.653755e-05
13292,0.00018227952
13293,0.00026584326
13294,0.000347048
13295,0.0004259029
13296,0.00050266425
13297,0.0005778793
13298,0.00065240747
13299,0.00072742323
13300,0.0008043968
13301,0.0008850529
13302,0.000971311
13303,0.001065205
13304,0.0011687967
13305,0.0012840785
13306,0.0014128748
13307,0.0015567505
13308,0.0017169261
13309,0.0018942091
13310,0.0020889442
13311,0.0023009898
13312,0.0025297052
13313,0.0027739818
13314,0.003032277
13315,0.0033026824
13316,0.003583
13317,0.0038708393
13318,0.0041637155
13319,0.004459145
13320,0.0047547496
13321,0.0050483467
13322,0.005338014
13323,0.005622156
13324,0.0058995383
13325,0.0061693043
13326,0.006430966
13327,0.0066843843
13328,0.0069297315
13329,0.0071674185
13330,0.007398037
13331,0.007622282
13332,0.007840877
13333,0.008054494
13334,0.008263706
13335,0.008468911
13336,0.008670296
13337,0.008867823
13338,0.00906122
13339,0.00924998
13340,0.009433393
13341,0.009610593
13342,0.009780603
13343,0.009942396
13344,0.010094948
13345,0.010237325
13346,0.010368747
13347,0.010488602
13348,0.010596538
13349,0.010692468
13350,0.010776608
13351,0.0108494675
13352,0.0109118335
13353,0.010964772
13354,0.011009564
13355,0.011047673
13356,0.01108067
13357,0.011110205
13358,0.01113792
13359,0.011165381
13360,0.011194049
13361,0.01122521
13362,0.01125992
13363,0.011299025
13364,0.011343103
13365,0.011392443
13366,0.011447101
13367,0.011506875
13368,0.011571327
13369,0.011639863
13370,0.011711705
13371,0.011785981
13372,0.011861741
13373,0.0119379945
13374,0.012013751
13375,0.0120880585
13376,0.012160015
13377,0.012228778
13378,0.012293592
13379,0.012353783
13380,0.012408754
13381,0.012458001
13382,0.01250107
13383,0.012537586
13384,0.012567227
13385,0.012589739
13386,0.012604901
13387,0.012612587
13388,0.012612706
13389,0.012605294
13390,0.01259046
13391,0.012568465
13392,0.012539708
13393,0.012504746
13394,0.012464338
13395,0.012419416
13396,0.012371108
13397,0.012320726
13398,0.012269727
13399,0.012219709
13400,0.0121723395
13401,0.012129336
13402,0.012092342
13403,0.01206294
13404,0.012042522
13405,0.012032243
13406,0.012032956
13407,0.012045168
13408,0.012068989
13409,0.012104113
13410,0.012149822
13411,0.012204995
13412,0.0122681325
13413,0.012337453
13414,0.012410908
13415,0.012486324
13416,0.012561465
13417,0.012634157
13418,0.012702361
13419,0.012764312
13420,0.0128185535
13421,0.012864054
13422,0.0129002165
13423,0.012926928
13424,0.012944556
13425,0.0129538905
13426,0.012956131
13427,0.012952803
13428,0.012945646
13429,0.0129365185
13430,0.012927307
13431,0.012919769
13432,0.012915451
13433,0.012915564
13434,0.012920946
13435,0.012931939
13436,0.012948398
13437,0.012969654
13438,0.01299454
13439,0.013021421
13440,0.013048293
13441,0.013072833
13442,0.0130925095
13443,0.013104746
13444,0.013106958
13445,0.0130967535
13446,0.013071981
13447,0.013030889
13448,0.012972157
13449,0.012895011
13450,0.01279923
13451,0.012685181
13452,0.012553842
13453,0.012406712
13454,0.012245851
13455,0.0120737385
13456,0.011893249
13457,0.011707537
13458,0.011519953
13459,0.011333938
13460,0.011152929
13461,0.010980247
13462,0.010819028
13463,0.010672136
13464,0.010542081
13465,0.010430945
13466,0.010340372
13467,0.010271497
13468,0.010224936
13469,0.010200781
13470,0.010198624
13471,0.010217546
13472,0.0102561815
13473,0.010312753
13474,0.010385155
13475,0.010471027
13476,0.010567819
13477,0.010672907
13478,0.010783698
13479,0.010897715
13480,0.011012714
13481,0.011126754
13482,0.011238304
13483,0.011346296
13484,0.011450165
13485,0.01154985
13486,0.011645842
13487,0.01173908
13488,0.011830946
13489,0.011923124
13490,0.012017505
13491,0.012116075
13492,0.012220705
13493,0.012333077
13494,0.012454441
13495,0.012585555
13496,0.012726539
13497,0.012876758
13498,0.0130348
13499,0.013198479
13500,0.013364812
13501,0.013530149
13502,0.013690282
13503,0.013840595
13504,0.013976285
13505,0.014092519
13506,0.014184743
13507,0.014248862
13508,0.0142814545
13509,0.014279975
13510,0.014242888
13511,0.014169795
13512,0.014061466
13513,0.013919822
13514,0.013747889
13515,0.013549644
13516,0.013329853
13517,0.013093851
13518,0.012847269
13519,0.012595796
13520,0.0123449005
13521,0.012099567
13522,0.011864061
13523,0.011641794
13524,0.011435116
13525,0.011245287
13526,0.011072466
13527,0.010915742
13528,0.010773263
13529,0.010642375
13530,0.010519862
13531,0.010402135
13532,0.010285516
13533,0.010166471
13534,0.010041836
13535,0.009908994
13536,0.009766058
13537,0.009611985
13538,0.009446576
13539,0.009270504
13540,0.009085227
13541,0.00889289
13542,0.008696141
13543,0.008497948
13544,0.008301425
