tv,radio,social_media,influencer,sales
23000.0,12155.13,2918.8,Macro,85092.94
66000.0,16432.2,3237.04,Macro,236891.03
69000.0,21320.44,4852.93,Nano,249206.1
96000.0,31450.66,5395.93,Mega,343910.85
20000.0,8556.14,2255.18,Mega,79281.71
43000.0,17610.65,1794.59,Nano,149406.87
59000.0,21492.69,1530.35,Macro,205684.8
40000.0,23740.14,2669.95,Macro,137168.82
16000.0,2452.54,865.97,Macro,61060.92
100000.0,36072.34,7343.77,Micro,353618.63
87000.0,26996.28,1866.03,Micro,312148.7
37000.0,14075.41,277.74,Nano,131666.25
26000.0,2411.41,1128.85,Mega,93180.48
21000.0,1086.56,1233.64,Nano,75258.44
86000.0,18907.31,4165.04,Micro,305204.37
95000.0,25733.76,2270.53,Nano,336657.14
88000.0,32847.09,6447.43,Macro,310743.5
79000.0,23391.26,5083.69,Nano,281860.95
93000.0,34112.17,2786.39,Nano,329167.36
49000.0,10554.74,342.5,Macro,178562.48
39000.0,10429.07,4376.0,Macro,138431.59
53000.0,25162.88,5689.89,Micro,186529.22
49000.0,14163.95,1040.51,Micro,173800.02
78000.0,21173.55,1521.43,Nano,279841.78
95000.0,28464.52,3601.17,Mega,344920.79
55000.0,20873.1,2839.87,Mega,193900.07
90000.0,24746.9,7061.84,Mega,323855.4
20000.0,7833.71,4783.67,Mega,71074.66
57000.0,16224.36,2816.39,Nano,209536.5
37000.0,7139.06,2660.93,Nano,129887.27
49000.0,18914.32,747.3,Macro,172252.88
31000.0,12531.01,2685.31,Nano,114048.76
16000.0,1575.24,2036.79,Micro,59084.81
24000.0,11019.89,759.86,Macro,86737.32
62000.0,17836.36,3980.69,Micro,222544.03
99000.0,35238.72,2678.61,Mega,353097.3
99000.0,29659.63,7730.38,Micro,353548.65
75000.0,21565.11,6507.94,Micro,267852.75
68000.0,11149.28,3602.21,Mega,240962.41
98000.0,34893.58,6591.23,Nano,352318.68
26000.0,10722.82,2627.92,Macro,90790.29
15000.0,1619.46,263.74,Nano,56222.71
75000.0,24766.78,8778.42,Micro,264828.23
61000.0,9879.17,1436.03,Nano,213071.63
16000.0,3815.21,332.79,Macro,53219.21
53000.0,19361.61,1654.83,Nano,189655.06
13000.0,1430.68,1661.34,Micro,46633.33
62000.0,21566.59,1046.84,Nano,219900.14
21000.0,6753.06,1970.54,Macro,75124.16
61000.0,26017.96,4539.55,Micro,216549.93
13000.0,1523.94,3518.97,Nano,51336.91
67000.0,23743.6,2231.24,Micro,237017.14
90000.0,30459.88,6350.36,Mega,315179.2
50000.0,21863.44,5987.26,Nano,176923.37
12000.0,7525.87,4351.14,Nano,45368.48
75000.0,20299.46,8637.94,Nano,268565.73
60000.0,31917.95,1642.86,Macro,215758.17
74000.0,22324.64,4001.17,Macro,266362.76
10000.0,2687.16,2552.87,Mega,37084.05
54000.0,13686.15,865.0,Nano,199033.58
40000.0,9952.7,498.16,Nano,146889.94
51000.0,27456.1,1952.14,Micro,181341.89
80000.0,19329.79,2659.79,Macro,286724.15
14000.0,2648.97,2182.94,Nano,55574.28
29000.0,8943.42,2715.74,Nano,105320.52
61000.0,9574.19,1846.56,Nano,215911.72
83000.0,31885.69,3038.15,Micro,296244.94
15000.0,7631.56,1459.35,Nano,55446.68
39000.0,21554.3,3285.52,Micro,145708.6
58000.0,20762.68,4156.66,Mega,208813.17
64000.0,20533.17,4245.64,Micro,226780.65
59000.0,21187.24,1117.23,Nano,206621.21
89000.0,30514.87,9431.99,Macro,314251.91
64000.0,26375.82,3715.56,Mega,225782.1
14000.0,2359.35,1141.38,Micro,50497.9
54000.0,13096.47,1750.72,Mega,195815.05
40000.0,6151.43,5955.43,Mega,143178.54
23000.0,9665.97,3653.52,Nano,77787.37
67000.0,22281.32,5024.26,Mega,237488.7
37000.0,4539.36,807.81,Mega,128110.5
33000.0,20811.06,4438.58,Mega,118500.21
97000.0,29947.11,4767.62,Mega,345946.71
67000.0,16705.37,2657.61,Macro,238334.66
27000.0,2742.98,290.66,Mega,96015.13
46000.0,13782.66,176.73,Macro,164256.03
17000.0,6933.96,1745.7,Macro,60641.36
70000.0,25142.38,3418.22,Nano,248981.99
97000.0,30539.84,8846.15,Mega,348452.96
100000.0,30107.06,8054.54,Mega,357788.2
18000.0,1481.61,2321.32,Nano,59548.23
63000.0,15798.2,4337.96,Macro,225745.4
47000.0,15588.49,4779.98,Mega,166450.73
77000.0,25051.75,4273.36,Nano,270167.49
60000.0,17599.14,1792.46,Macro,217008.21
12000.0,5309.37,886.19,Micro,40690.36
58000.0,21366.63,4869.84,Macro,209916.07
66000.0,18198.38,6138.03,Mega,236411.75
98000.0,37299.69,5509.88,Mega,346949.04
23000.0,14805.53,1818.71,Micro,80272.52
29000.0,4442.71,3533.26,Mega,104421.18
57000.0,2451.16,1932.47,Mega,201431.24
10000.0,1667.02,5648.12,Micro,34787.09
97000.0,34786.44,5168.13,Micro,344029.59
62000.0,13250.96,2680.23,Nano,218173.14
78000.0,31219.47,7587.73,Nano,270653.59
32000.0,21477.27,3457.47,Macro,113675.14
56000.0,21411.17,3944.67,Micro,199004.1
44000.0,12613.35,2000.28,Micro,158673.09
25000.0,15660.68,4894.26,Mega,93293.22
46000.0,7179.37,3421.23,Macro,166495.74
49000.0,17579.87,1218.99,Macro,173612.08
84000.0,28255.84,5699.99,Mega,298882.34
12000.0,6299.11,912.15,Micro,40153.6
99000.0,34920.93,6825.08,Nano,355926.12
47000.0,12914.93,1829.35,Nano,172878.05
31000.0,10822.49,857.72,Macro,107316.52
64000.0,22335.42,434.65,Mega,225805.0
88000.0,25597.28,4903.21,Micro,314311.33
94000.0,21231.89,4101.77,Mega,334246.13
13000.0,11973.38,124.17,Mega,49498.01
94000.0,33993.74,5491.58,Nano,334791.42
61000.0,26823.43,5586.46,Macro,214346.54
75000.0,26576.05,6141.8,Macro,265217.24
83000.0,24140.79,5204.84,Micro,292313.55
10000.0,5298.17,903.99,Mega,37069.27
84000.0,27299.56,5084.32,Micro,305181.97
27000.0,8356.88,3829.89,Micro,97930.25
66000.0,34394.43,3764.87,Mega,240890.6
60000.0,11201.91,3278.17,Micro,210069.57
44000.0,11822.5,1840.56,Macro,155630.23
11000.0,2478.5,1480.32,Micro,38865.97
38000.0,9953.27,713.26,Nano,134396.09
35000.0,14579.77,3274.51,Nano,124176.35
49000.0,16591.6,394.76,Micro,177308.79
63000.0,18662.87,2145.02,Nano,225850.9
26000.0,17177.53,2970.98,Nano,94504.04
39000.0,5044.62,2012.81,Macro,138856.21
31000.0,18129.41,3425.16,Macro,113548.1
32000.0,11859.27,1787.56,Mega,110377.28
14000.0,11244.39,2602.43,Mega,53871.49
77000.0,25467.34,1829.69,Mega,273798.88
69000.0,21046.61,5599.1,Nano,245643.14
88000.0,29437.58,5523.01,Micro,317159.43
93000.0,24641.2,4856.11,Mega,326035.88
10000.0,573.24,1072.54,Micro,33719.61
85000.0,29573.19,5647.53,Nano,298313.71
91000.0,29481.79,2502.11,Nano,324871.36
92000.0,26892.69,3890.89,Nano,327869.54
25000.0,13969.21,5209.41,Mega,90625.18
33000.0,7841.8,2114.6,Nano,113396.52
77000.0,28468.83,3439.72,Macro,274906.77
69000.0,26949.94,2112.65,Nano,245332.89
25000.0,1247.19,1757.64,Mega,90042.69
67000.0,28208.12,4030.45,Micro,239600.46
47000.0,19600.89,8160.76,Mega,166975.85
81000.0,32481.8,5065.84,Macro,287915.42
98000.0,33804.17,6854.7,Macro,349641.08
78000.0,24735.8,4856.54,Nano,279522.77
35000.0,15072.34,928.1,Macro,123565.29
26000.0,8871.76,1900.11,Nano,91710.45
58000.0,27232.06,4969.44,Micro,211728.38
46000.0,23820.48,1627.42,Micro,159450.85
60000.0,17220.85,5411.44,Mega,216668.24
51000.0,16174.85,1898.54,Micro,185048.76
27000.0,12246.0,2026.17,Mega,99963.03
55000.0,14656.63,3817.98,Micro,191521.27
88000.0,31060.4,5598.76,Micro,313124.95
33000.0,5338.71,2316.94,Macro,120252.12
43000.0,14623.16,3608.02,Nano,154264.71
84000.0,31215.86,1944.92,Micro,296615.21
97000.0,31417.45,4016.9,Nano,343481.66
49000.0,18606.29,5167.47,Nano,175539.14
54000.0,26811.27,7628.13,Mega,193871.2
15000.0,5559.33,1207.83,Mega,48276.55
68000.0,16845.3,4987.39,Macro,243392.81
37000.0,13338.92,2531.48,Micro,132875.57
79000.0,26742.89,4026.51,Nano,285683.88
96000.0,24603.6,4146.17,Nano,342958.2
56000.0,14682.11,3733.37,Micro,204114.02
31000.0,12327.46,1450.39,Mega,106762.54
34000.0,18151.12,3103.47,Micro,120113.02
62000.0,26565.56,2245.3,Mega,216251.88
38000.0,15202.47,2346.26,Micro,128993.58
32000.0,14487.36,931.81,Macro,111188.12
91000.0,35488.87,6478.93,Micro,324627.33
30000.0,11877.72,521.65,Nano,105540.29
53000.0,17710.48,670.14,Nano,185033.03
87000.0,34452.87,5827.06,Mega,308220.47
92000.0,27868.48,2766.44,Micro,323402.1
97000.0,38913.96,9088.16,Nano,349394.37
99000.0,34475.76,4934.27,Macro,347552.41
68000.0,16410.37,3082.84,Macro,243343.08
73000.0,17202.43,5265.15,Mega,263007.96
73000.0,31854.39,5430.96,Mega,260141.05
20000.0,7325.06,1587.89,Nano,70881.48
38000.0,17171.51,4116.56,Macro,139000.49
79000.0,28232.16,4769.82,Macro,280320.97
48000.0,7395.38,2925.95,Nano,172524.88
79000.0,26659.17,5058.85,Mega,286074.52
28000.0,15987.1,831.09,Mega,95672.04
61000.0,21982.0,4021.47,Macro,220838.22
59000.0,19159.91,4831.58,Nano,212408.63
99000.0,33381.72,8147.55,Micro,349635.26
66000.0,22433.87,874.3,Micro,232409.53
12000.0,2689.97,1873.92,Mega,46744.53
14000.0,4702.79,1325.03,Mega,47208.73
37000.0,11564.41,3196.67,Micro,129177.6
95000.0,24083.92,3537.06,Micro,338297.34
74000.0,20717.04,3564.43,Nano,263529.84
85000.0,27470.12,5023.98,Nano,304921.85
17000.0,14694.6,474.45,Mega,60569.7
42000.0,12059.07,1472.85,Micro,146823.45
60000.0,17887.66,4215.98,Macro,219154.46
32000.0,11219.3,656.79,Micro,114729.09
29000.0,22056.61,4372.79,Nano,102160.1
56000.0,22659.14,484.67,Mega,201976.45
11000.0,7322.34,1174.88,Micro,36969.05
57000.0,23270.45,5741.41,Micro,204236.88
95000.0,38051.25,3180.59,Micro,337016.85
70000.0,18397.15,1654.34,Macro,248034.8
46000.0,15432.66,1018.39,Mega,154830.42
84000.0,28062.57,3420.99,Nano,294020.78
72000.0,26448.01,3509.25,Micro,256373.7
14000.0,6167.7,901.9,Nano,45773.79
52000.0,18254.18,2745.6,Nano,182777.55
13000.0,2879.75,221.1,Micro,40565.81
76000.0,31364.38,7209.5,Macro,269952.46
93000.0,23007.91,4426.28,Micro,330742.98
31000.0,7682.98,1443.83,Nano,110027.2
31000.0,20509.7,1575.75,Macro,110642.29
62000.0,16992.03,3781.43,Mega,219169.53
47000.0,18765.09,6298.23,Macro,160502.07
87000.0,37933.49,7081.63,Macro,305291.64
52000.0,12044.81,370.68,Nano,187710.92
94000.0,34830.22,6007.38,Mega,330309.06
14000.0,3492.29,1662.93,Micro,51367.11
45000.0,14184.6,5545.42,Macro,153578.7
20000.0,6533.53,389.88,Mega,68653.96
63000.0,27003.88,4800.65,Nano,221144.78
80000.0,31599.25,5409.55,Mega,280213.64
85000.0,28202.71,7586.98,Macro,300021.92
88000.0,24628.03,9751.65,Micro,314492.42
26000.0,8093.06,2677.55,Macro,91567.5
47000.0,11613.79,1815.05,Nano,164680.3
75000.0,30503.72,3850.43,Macro,269869.53
63000.0,20165.05,3549.29,Micro,225463.38
90000.0,32904.66,5083.27,Nano,321527.59
69000.0,17551.19,3143.71,Micro,246238.85
45000.0,10908.64,3192.07,Mega,158313.15
40000.0,18150.11,3230.14,Macro,145522.26
60000.0,14860.22,4607.36,Nano,212995.75
46000.0,13180.21,3235.49,Micro,160095.15
68000.0,25613.7,6464.48,Nano,241034.35
38000.0,9060.27,887.35,Macro,139228.63
76000.0,27596.1,3303.43,Micro,275427.75
20000.0,7756.88,2572.29,Mega,67574.9
78000.0,30880.49,10188.75,Mega,280191.97
85000.0,22859.41,7506.44,Nano,300249.26
56000.0,22810.45,2525.91,Mega,205484.1
39000.0,18170.31,4848.51,Nano,133424.72
78000.0,28715.8,6852.0,Nano,278850.83
54000.0,16179.56,2089.97,Micro,190252.01
25000.0,19232.07,4730.56,Macro,85644.38
65000.0,23251.07,2460.48,Micro,232107.97
85000.0,33418.37,4973.47,Mega,304302.5
59000.0,23464.16,3671.61,Macro,210486.54
57000.0,12480.4,1319.11,Mega,203948.78
28000.0,4501.08,1913.83,Micro,99735.47
18000.0,1864.84,1069.21,Macro,65064.89
29000.0,6043.14,2687.09,Macro,101719.07
95000.0,28039.57,2832.57,Mega,335604.32
60000.0,22601.45,6898.29,Macro,213717.15
60000.0,22518.67,8211.92,Macro,208827.42
64000.0,21478.2,7187.97,Nano,233403.54
71000.0,28989.32,4510.76,Nano,250151.76
100000.0,30445.15,7897.28,Mega,353745.92
72000.0,24499.53,3518.82,Macro,257443.44
99000.0,30967.92,5586.19,Nano,352821.38
43000.0,15031.39,742.12,Mega,152049.37
89000.0,41553.74,6947.76,Micro,313055.28
68000.0,29222.6,4406.52,Macro,238090.91
40000.0,21786.29,7451.51,Micro,139517.21
51000.0,20673.14,2285.15,Micro,183616.35
17000.0,0.68,672.62,Nano,58098.63
47000.0,2014.78,1070.82,Nano,165576.05
32000.0,84.17,643.28,Mega,113300.86
45000.0,11864.78,1576.68,Nano,159509.53
46000.0,11410.02,2694.96,Mega,158800.47
49000.0,20771.81,3689.63,Nano,170201.4
65000.0,26974.31,5266.27,Nano,231351.39
74000.0,21970.88,8203.74,Macro,263429.93
75000.0,19524.75,2011.57,Micro,272412.77
33000.0,10398.04,1315.13,Macro,117751.64
80000.0,24742.0,1469.92,Mega,284173.0
17000.0,13332.46,3854.68,Mega,61398.75
100000.0,36761.59,6258.34,Micro,356441.29
13000.0,2807.8,601.66,Mega,48158.68
87000.0,29114.93,6434.98,Nano,310048.8
80000.0,24009.27,277.92,Macro,288660.55
25000.0,5308.68,1459.21,Nano,89758.57
65000.0,22505.06,6523.36,Macro,227624.48
15000.0,7650.64,3483.07,Micro,56346.21
90000.0,30822.99,1891.62,Nano,322847.85
87000.0,24738.28,3608.01,Mega,313193.27
87000.0,29327.36,1618.87,Nano,310122.84
35000.0,14824.55,1765.25,Nano,122065.54
58000.0,18248.45,464.63,Macro,207278.72
11000.0,1530.85,2412.23,Micro,36970.5
85000.0,32618.28,7461.41,Mega,301710.48
64000.0,25280.47,1795.47,Macro,223861.89
69000.0,13212.72,2513.44,Mega,245463.5
38000.0,5433.86,4682.3,Macro,134784.3
42000.0,9042.44,400.18,Nano,150463.52
10000.0,3779.92,1188.23,Macro,40695.9
88000.0,25788.93,5871.91,Mega,315093.18
18000.0,4324.68,1383.42,Mega,60913.78
77000.0,28536.92,3714.55,Mega,271690.63
24000.0,10265.88,4105.28,Nano,84196.91
87000.0,21655.61,4343.0,Macro,306901.09
64000.0,25139.08,3249.42,Nano,231657.69
20000.0,3655.62,901.51,Nano,59491.58
68000.0,18708.63,1950.71,Mega,244405.55
20000.0,1957.63,873.31,Macro,68328.43
43000.0,14922.35,2357.32,Macro,152205.45
70000.0,23175.39,4579.83,Macro,245514.18
64000.0,22859.08,7595.22,Micro,226727.49
41000.0,8207.21,54.4,Nano,143492.62
23000.0,12369.88,564.64,Micro,82775.29
52000.0,17296.92,1341.98,Micro,182685.95
23000.0,4523.88,3658.95,Nano,83352.22
61000.0,29988.08,5491.51,Micro,215153.73
51000.0,13874.62,3553.06,Nano,188091.57
18000.0,7929.31,2364.4,Mega,68206.62
77000.0,21265.1,5222.11,Micro,272865.49
39000.0,10886.33,109.93,Nano,133678.66
33000.0,946.8,659.37,Macro,118092.97
10000.0,7085.63,620.93,Nano,36562.73
16000.0,5671.72,712.2,Nano,53790.22
37000.0,7770.45,1797.07,Micro,135721.38
33000.0,7047.83,1939.79,Macro,114677.45
71000.0,24375.38,3050.47,Macro,253859.97
75000.0,20623.12,6519.58,Macro,265816.7
19000.0,12521.81,1924.05,Micro,66913.1
77000.0,19190.59,1966.28,Micro,279224.43
74000.0,20404.65,3936.97,Macro,263219.11
70000.0,15292.56,2437.56,Micro,251757.99
33000.0,3927.27,2376.66,Mega,118508.26
58000.0,11773.13,101.32,Micro,209293.89
13000.0,11952.48,3326.8,Nano,52443.77
80000.0,18781.09,4054.43,Micro,283539.93
34000.0,7767.69,2769.47,Macro,117971.42
19000.0,194.58,1235.67,Mega,64571.92
78000.0,26827.4,2389.92,Micro,277971.9
38000.0,7882.63,921.56,Nano,137586.25
94000.0,26872.87,2585.69,Macro,333048.44
68000.0,30357.78,4303.53,Macro,241275.32
27000.0,14022.1,1088.19,Nano,98929.09
57000.0,16685.1,667.51,Mega,201081.13
76000.0,31207.51,4292.26,Mega,271222.42
97000.0,25473.53,1533.32,Nano,343673.37
53000.0,15310.54,2280.19,Macro,191483.21
15000.0,11356.24,859.39,Mega,51320.44
87000.0,29353.32,6940.42,Macro,303594.16
54000.0,14119.06,4215.64,Nano,190284.46
37000.0,6460.7,1332.04,Nano,132427.0
25000.0,5739.97,235.85,Macro,83430.91
67000.0,22051.71,3381.0,Mega,240361.59
93000.0,32521.6,6428.19,Micro,326653.0
58000.0,16224.88,3386.85,Mega,210524.72
59000.0,15415.42,1707.46,Mega,211176.95
90000.0,26774.26,5958.19,Macro,318545.0
99000.0,28344.82,5939.72,Mega,348274.25
47000.0,14265.14,454.17,Mega,166354.83
100000.0,27318.3,3269.5,Macro,356256.24
20000.0,14135.34,3890.98,Micro,69833.71
53000.0,15738.6,4225.0,Mega,190682.24
38000.0,16089.44,2525.35,Micro,138026.9
19000.0,7529.38,663.73,Nano,68488.62
69000.0,22997.36,5937.95,Macro,241176.25
23000.0,17882.78,724.53,Nano,80758.58
25000.0,1833.77,1466.7,Macro,90300.93
39000.0,5906.97,3588.0,Mega,140024.74
100000.0,31646.29,6521.08,Micro,356517.7
12000.0,2201.48,166.17,Micro,44998.14
46000.0,17946.87,1643.43,Micro,158667.92
15000.0,616.38,1584.73,Micro,48199.2
91000.0,23743.41,6509.06,Mega,318145.61
79000.0,17402.34,4550.48,Macro,282692.9
23000.0,7568.25,1344.17,Micro,79204.67
96000.0,33980.64,6003.67,Macro,347485.06
70000.0,29746.77,4842.88,Nano,245158.01
95000.0,27608.91,5965.67,Micro,342374.75
75000.0,28100.15,6641.15,Macro,265465.91
62000.0,22157.19,1174.74,Macro,223043.3
99000.0,34852.09,4438.1,Micro,351073.66
33000.0,20903.97,5870.76,Nano,114927.04
16000.0,6352.91,5654.73,Nano,64560.53
49000.0,15760.31,2761.04,Macro,179393.27
14000.0,4269.27,1705.28,Nano,49113.22
72000.0,26134.78,2501.09,Mega,258432.26
63000.0,24337.61,3647.26,Mega,223237.39
66000.0,20886.61,4727.85,Micro,237112.12
76000.0,18629.24,3880.48,Macro,271132.62
88000.0,35506.08,5870.15,Macro,311511.45
25000.0,7690.01,572.31,Mega,87900.68
76000.0,16709.31,1792.29,Mega,269737.57
20000.0,4636.44,5109.24,Micro,72467.91
19000.0,4906.58,3263.64,Nano,66570.51
15000.0,3773.29,135.07,Nano,55674.21
14000.0,5478.51,2250.34,Macro,49661.01
24000.0,11797.97,5560.01,Macro,82133.47
75000.0,31226.16,4872.16,Mega,262648.76
27000.0,3349.02,783.86,Mega,93195.71
14000.0,2470.89,1029.12,Nano,49765.79
72000.0,18157.61,3376.91,Macro,254456.66
72000.0,8623.79,2562.24,Micro,256173.99
82000.0,33966.48,9127.44,Mega,294969.32
66000.0,18744.51,3009.17,Micro,234777.17
83000.0,26019.49,4824.38,Nano,295053.62
61000.0,11737.6,1040.6,Macro,218972.62
64000.0,13461.72,1849.16,Mega,229497.8
18000.0,6498.47,1634.97,Nano,59639.95
61000.0,26148.82,1866.91,Nano,219078.35
34000.0,12350.39,6240.13,Mega,118334.76
68000.0,29301.5,673.08,Nano,238675.71
30000.0,9253.7,1377.51,Micro,106920.85
48000.0,14298.58,1588.77,Mega,167856.77
22000.0,2685.57,2783.75,Macro,84115.66
25000.0,11132.95,2882.93,Nano,89414.18
88000.0,31640.99,4554.77,Nano,310480.37
78000.0,19518.95,1820.81,Micro,282931.97
10000.0,3986.32,30.04,Macro,38675.62
20000.0,8995.12,684.04,Macro,65540.22
38000.0,9608.4,266.97,Micro,137567.22
51000.0,23059.43,4309.63,Micro,177495.87
89000.0,21766.13,2193.17,Micro,317471.04
40000.0,9790.17,5124.85,Micro,141263.33
38000.0,22377.05,5517.5,Nano,134188.71
44000.0,16232.22,813.39,Nano,161454.68
99000.0,32672.1,1801.49,Micro,349376.33
36000.0,10604.2,3560.62,Micro,135356.35
14000.0,1304.56,2523.88,Mega,49646.02
41000.0,9632.77,3042.22,Macro,146946.55
43000.0,4246.83,1182.7,Micro,151641.58
34000.0,8353.31,260.97,Micro,114382.53
75000.0,28556.6,4744.49,Micro,264785.7
39000.0,11377.46,1560.85,Micro,143599.76
56000.0,24395.03,7606.38,Micro,210568.94
30000.0,5927.11,3881.46,Mega,104583.28
80000.0,27705.91,7419.61,Nano,286532.87
15000.0,7094.61,3515.82,Mega,54927.93
25000.0,11095.35,337.28,Micro,90709.25
49000.0,10055.74,3472.82,Micro,179131.56
93000.0,25989.92,4655.32,Macro,333319.84
54000.0,21739.93,5195.62,Nano,188363.74
22000.0,4853.49,17.38,Micro,80921.98
46000.0,19510.74,3107.13,Mega,163231.09
30000.0,10557.41,3122.49,Mega,108649.08
40000.0,19530.34,2761.22,Micro,140732.77
11000.0,1773.43,1882.74,Nano,40816.88
18000.0,11605.78,1587.6,Micro,63090.86
97000.0,27202.82,8986.28,Nano,343769.53
79000.0,17944.6,2623.38,Macro,277912.71
44000.0,17269.4,4424.55,Micro,158572.07
88000.0,31533.06,4700.59,Micro,312579.79
29000.0,15363.56,6625.99,Micro,106999.53
40000.0,15215.81,2527.1,Micro,143537.49
32000.0,10996.62,740.32,Micro,111453.6
65000.0,18059.32,1510.22,Mega,231304.51
13000.0,13861.55,1778.03,Mega,45808.63
45000.0,10974.13,165.9,Macro,155504.58
80000.0,23629.42,4262.44,Macro,282859.62
76000.0,18665.75,2119.38,Nano,271825.97
90000.0,32036.02,2232.69,Nano,316371.24
32000.0,12974.44,5112.08,Nano,117097.78
52000.0,12813.57,3970.4,Micro,182977.19
24000.0,5095.98,2833.28,Nano,82399.3
15000.0,7033.25,4298.96,Macro,53627.77
10000.0,4952.23,2039.85,Macro,37942.48
59000.0,17564.21,2188.04,Micro,210812.73
47000.0,7617.13,2274.6,Micro,163341.81
77000.0,31416.44,5671.16,Mega,272406.34
29000.0,12869.04,5144.39,Macro,100277.05
38000.0,16848.11,3975.01,Mega,142222.98
48000.0,10374.04,2612.9,Micro,166200.35
30000.0,21095.02,7972.16,Mega,108298.32
36000.0,7870.51,1157.6,Mega,129358.35
86000.0,30728.75,3691.27,Macro,307297.76
70000.0,17122.64,299.07,Micro,250725.79
86000.0,21649.41,404.27,Nano,309665.21
21000.0,10860.14,1318.39,Mega,75894.41
81000.0,22410.3,2189.64,Nano,287637.81
41000.0,13324.64,5088.01,Mega,141314.7
76000.0,29043.13,1684.83,Micro,273969.19
57000.0,25315.25,3522.26,Nano,203771.83
98000.0,26189.84,681.76,Mega,345962.9
72000.0,22290.05,2957.22,Macro,254380.69
99000.0,41964.61,9476.64,Mega,357392.99
23000.0,5564.67,327.75,Nano,82648.71
10000.0,1294.19,128.5,Macro,41210.02
27000.0,5595.85,1583.3,Macro,98554.11
87000.0,27021.77,1799.59,Micro,309140.97
53000.0,14340.89,1005.35,Nano,187440.87
80000.0,18867.48,2041.29,Nano,281500.94
63000.0,18444.23,952.44,Macro,220344.14
42000.0,23239.18,3820.4,Nano,147226.38
70000.0,21553.89,2029.13,Micro,247150.99
64000.0,22358.08,2546.51,Mega,226988.08
75000.0,27708.04,2231.37,Macro,266914.04
22000.0,215.38,2291.23,Macro,77995.22
82000.0,26010.84,4803.61,Micro,290458.71
66000.0,29886.65,5667.11,Mega,230667.33
28000.0,14079.39,5970.22,Nano,97319.93
74000.0,26877.39,3516.43,Micro,265139.42
29000.0,6276.7,3998.94,Mega,103311.85
32000.0,9289.82,1167.05,Mega,113127.84
23000.0,5939.91,572.55,Macro,80295.3
17000.0,6782.23,2373.36,Nano,61895.92
76000.0,30989.88,8301.34,Nano,268385.84
10000.0,7109.84,358.05,Macro,35873.78
73000.0,28960.41,2673.04,Nano,261361.13
74000.0,27157.32,4948.76,Nano,266655.39
72000.0,19883.73,6352.69,Macro,257845.96
65000.0,24692.96,1758.17,Nano,231141.1
78000.0,28991.13,6265.85,Micro,275486.87
83000.0,26502.48,5901.47,Macro,296326.79
25000.0,7431.42,1020.49,Nano,87524.22
51000.0,12788.05,3632.37,Macro,185551.82
50000.0,14744.24,2676.62,Mega,176910.51
73000.0,30663.69,4071.55,Nano,261954.55
64000.0,21069.24,4019.54,Macro,226438.26
25000.0,4097.29,2290.21,Mega,89305.48
16000.0,10089.02,1471.51,Nano,53558.0
30000.0,9444.38,1526.27,Mega,108423.2
99000.0,32490.4,8220.53,Micro,347693.6
78000.0,34108.21,5137.12,Nano,272793.15
21000.0,11166.59,1464.15,Macro,69807.73
76000.0,17488.61,2951.0,Nano,268922.45
74000.0,26135.18,5781.93,Macro,263372.68
23000.0,14396.73,3099.98,Mega,84302.4
95000.0,36209.15,6000.88,Mega,341252.18
35000.0,7886.45,1758.38,Mega,124256.86
90000.0,36338.22,6054.41,Nano,321134.43
41000.0,7143.98,1185.99,Mega,142416.91
31000.0,11054.97,739.57,Micro,114753.2
96000.0,34005.94,4602.94,Nano,340199.78
38000.0,10842.9,306.92,Mega,133928.23
55000.0,15335.33,111.01,Macro,198527.64
41000.0,9144.21,180.24,Mega,152713.9
64000.0,14112.72,3313.54,Nano,227190.33
58000.0,19218.89,582.18,Micro,209017.96
75000.0,30900.95,7483.43,Macro,263449.18
77000.0,32718.18,4068.25,Micro,271542.3
89000.0,28389.14,2447.63,Macro,318302.99
40000.0,12189.12,2852.07,Mega,145909.8
85000.0,22618.05,4160.03,Mega,301370.68
16000.0,10156.92,2584.04,Macro,51482.49
17000.0,5063.59,1535.62,Mega,63199.52
59000.0,9284.5,800.78,Mega,212271.72
53000.0,25687.28,5371.54,Nano,192097.8
72000.0,34512.44,6146.3,Mega,258375.43
51000.0,14284.33,1914.86,Nano,181258.16
90000.0,30455.76,4061.59,Macro,319146.25
16000.0,6004.43,2725.43,Macro,56858.1
50000.0,18902.78,953.11,Macro,180329.86
25000.0,7340.9,3250.95,Micro,87338.87
79000.0,23672.15,2209.95,Micro,283430.21
82000.0,31749.91,4827.94,Macro,286066.68
88000.0,23867.66,5853.58,Micro,314600.81
19000.0,4182.63,3338.36,Mega,68179.32
67000.0,10447.57,2178.33,Mega,236979.9
77000.0,18652.17,1370.78,Mega,272348.95
82000.0,24488.92,2559.91,Nano,297299.4
26000.0,12276.1,22.5,Mega,90012.28
34000.0,13354.48,734.02,Macro,117246.33
62000.0,23863.3,4208.56,Micro,221483.77
10000.0,7931.49,5022.01,Nano,34771.55
72000.0,23691.08,1627.59,Mega,253269.92
17000.0,4755.85,5440.35,Mega,58435.99
92000.0,36502.7,5544.41,Nano,327592.5
40000.0,11385.44,766.83,Mega,140441.63
68000.0,20718.82,144.89,Mega,244427.78
49000.0,19770.46,2139.14,Macro,173878.2
72000.0,23071.09,934.35,Nano,253651.29
89000.0,22662.0,3082.47,Macro,314824.45
20000.0,898.6,364.68,Mega,71644.7
